ITEM CODE,SALE PRICE,,,,,,,,,,,,,,,,,,,,
00364856,3467,,,,,,,,,,,,,,,,,,,,
00364946,4616,,,,,,,,,,,,,,,,,,,,
00364983,8500,,,,,,,,,,,,,,,,,,,,
00365010,3201,,,,,,,,,,,,,,,,,,,,
00365022,4508,,,,,,,,,,,,,,,,,,,,
00365080,1865,,,,,,,,,,,,,,,,,,,,
00365090,2900,,,,,,,,,,,,,,,,,,,,
00365126,3461,,,,,,,,,,,,,,,,,,,,
00365133,6738,,,,,,,,,,,,,,,,,,,,
00365144,3081,,,,,,,,,,,,,,,,,,,,
00365168,3553,,,,,,,,,,,,,,,,,,,,
00365204,1586,,,,,,,,,,,,,,,,,,,,
00365230,2879,,,,,,,,,,,,,,,,,,,,
00365290,2622,,,,,,,,,,,,,,,,,,,,
00365295,1626,,,,,,,,,,,,,,,,,,,,
00365320,1899,,,,,,,,,,,,,,,,,,,,
00365341,5681,,,,,,,,,,,,,,,,,,,,
00365347,3020,,,,,,,,,,,,,,,,,,,,
00365378,2793,,,,,,,,,,,,,,,,,,,,
00365432,2181,,,,,,,,,,,,,,,,,,,,
00365464,12343,,,,,,,,,,,,,,,,,,,,
00365482,4800,,,,,,,,,,,,,,,,,,,,
00365493,2912,,,,,,,,,,,,,,,,,,,,
00365513,2349,,,,,,,,,,,,,,,,,,,,
00365550,2778,,,,,,,,,,,,,,,,,,,,
00365572,2266,,,,,,,,,,,,,,,,,,,,
00365584,4386,,,,,,,,,,,,,,,,,,,,
00365592,4910,,,,,,,,,,,,,,,,,,,,
00365599,3197,,,,,,,,,,,,,,,,,,,,
00365610,2959,,,,,,,,,,,,,,,,,,,,
00365639,3152,,,,,,,,,,,,,,,,,,,,
00365652,861,,,,,,,,,,,,,,,,,,,,
00365675,4144,,,,,,,,,,,,,,,,,,,,
00365693,2714,,,,,,,,,,,,,,,,,,,,
00365725,4407,,,,,,,,,,,,,,,,,,,,
00365757,3188,,,,,,,,,,,,,,,,,,,,
00365793,3433,,,,,,,,,,,,,,,,,,,,
00365797,2787,,,,,,,,,,,,,,,,,,,,
00365925,3188,,,,,,,,,,,,,,,,,,,,
00365986,1804,,,,,,,,,,,,,,,,,,,,
00365994,4058,,,,,,,,,,,,,,,,,,,,
00365998,3764,,,,,,,,,,,,,,,,,,,,
00366000,2129,,,,,,,,,,,,,,,,,,,,
00366034,3271,,,,,,,,,,,,,,,,,,,,
00366071,3800,,,,,,,,,,,,,,,,,,,,
00366078,5289,,,,,,,,,,,,,,,,,,,,
00384392,3866,,,,,,,,,,,,,,,,,,,,
00366120,7597,,,,,,,,,,,,,,,,,,,,
00366124,3676,,,,,,,,,,,,,,,,,,,,
00366434,11900,,,,,,,,,,,,,,,,,,,,
00366461,2400,,,,,,,,,,,,,,,,,,,,
00366538,1220,,,,,,,,,,,,,,,,,,,,
00366540,1490,,,,,,,,,,,,,,,,,,,,
00366554,7565,,,,,,,,,,,,,,,,,,,,
00366568,2800,,,,,,,,,,,,,,,,,,,,
00366573,5900,,,,,,,,,,,,,,,,,,,,
00366667,4600,,,,,,,,,,,,,,,,,,,,
00366674,4442,,,,,,,,,,,,,,,,,,,,
00366690,2900,,,,,,,,,,,,,,,,,,,,
00366848,2070,,,,,,,,,,,,,,,,,,,,
00366865,4591,,,,,,,,,,,,,,,,,,,,
00366866,4065,,,,,,,,,,,,,,,,,,,,
00366869,6157,,,,,,,,,,,,,,,,,,,,
00366872,3100,,,,,,,,,,,,,,,,,,,,
00366884,4623,,,,,,,,,,,,,,,,,,,,
00366940,1238,,,,,,,,,,,,,,,,,,,,
00366941,1217,,,,,,,,,,,,,,,,,,,,
00366942,1178,,,,,,,,,,,,,,,,,,,,
00366968,2365,,,,,,,,,,,,,,,,,,,,
00367005,2510,,,,,,,,,,,,,,,,,,,,
00367133,3185,,,,,,,,,,,,,,,,,,,,
00367203,2021,,,,,,,,,,,,,,,,,,,,
00367321,3185,,,,,,,,,,,,,,,,,,,,
00367360,5553,,,,,,,,,,,,,,,,,,,,
00367368,16700,,,,,,,,,,,,,,,,,,,,
00367385,3167,,,,,,,,,,,,,,,,,,,,
00367396,7800,,,,,,,,,,,,,,,,,,,,
00367399,4346,,,,,,,,,,,,,,,,,,,,
00367400,3600,,,,,,,,,,,,,,,,,,,,
00367407,3378,,,,,,,,,,,,,,,,,,,,
00367423,4478,,,,,,,,,,,,,,,,,,,,
00367438,2450,,,,,,,,,,,,,,,,,,,,
00367447,4254,,,,,,,,,,,,,,,,,,,,
00367453,5577,,,,,,,,,,,,,,,,,,,,
00367523,5400,,,,,,,,,,,,,,,,,,,,
00367529,5069,,,,,,,,,,,,,,,,,,,,
00367544,4475,,,,,,,,,,,,,,,,,,,,
00367578,5737,,,,,,,,,,,,,,,,,,,,
00367598,2052,,,,,,,,,,,,,,,,,,,,
00367619,4928,,,,,,,,,,,,,,,,,,,,
00367621,4603,,,,,,,,,,,,,,,,,,,,
00367631,5887,,,,,,,,,,,,,,,,,,,,
00367633,2769,,,,,,,,,,,,,,,,,,,,
00367656,13023,,,,,,,,,,,,,,,,,,,,
00367673,2459,,,,,,,,,,,,,,,,,,,,
00367725,6086,,,,,,,,,,,,,,,,,,,,
00367775,3547,,,,,,,,,,,,,,,,,,,,
00367851,15413,,,,,,,,,,,,,,,,,,,,
00367872,23384,,,,,,,,,,,,,,,,,,,,
00367876,1728,,,,,,,,,,,,,,,,,,,,
00367927,5401,,,,,,,,,,,,,,,,,,,,
00367935,2686,,,,,,,,,,,,,,,,,,,,
00367943,5703,,,,,,,,,,,,,,,,,,,,
00367960,3400,,,,,,,,,,,,,,,,,,,,
00367981,1417,,,,,,,,,,,,,,,,,,,,
00368011,4030,,,,,,,,,,,,,,,,,,,,
00368021,3151,,,,,,,,,,,,,,,,,,,,
00368025,3151,,,,,,,,,,,,,,,,,,,,
00368036,1990,,,,,,,,,,,,,,,,,,,,
00368080,1513,,,,,,,,,,,,,,,,,,,,
00368111,1296,,,,,,,,,,,,,,,,,,,,
00368173,5685,,,,,,,,,,,,,,,,,,,,
00368179,2130,,,,,,,,,,,,,,,,,,,,
00368228,5086,,,,,,,,,,,,,,,,,,,,
00368236,10999,,,,,,,,,,,,,,,,,,,,
00368253,7028,,,,,,,,,,,,,,,,,,,,
00368345,2790,,,,,,,,,,,,,,,,,,,,
00368438,3043,,,,,,,,,,,,,,,,,,,,
00368526,5601,,,,,,,,,,,,,,,,,,,,
00368624,2608,,,,,,,,,,,,,,,,,,,,
00368641,4066,,,,,,,,,,,,,,,,,,,,
00368659,1916,,,,,,,,,,,,,,,,,,,,
00368671,3140,,,,,,,,,,,,,,,,,,,,
00368707,3867,,,,,,,,,,,,,,,,,,,,
00368710,3311,,,,,,,,,,,,,,,,,,,,
00368775,4079,,,,,,,,,,,,,,,,,,,,
00368794,4623,,,,,,,,,,,,,,,,,,,,
00368830,6030,,,,,,,,,,,,,,,,,,,,
00368833,4022,,,,,,,,,,,,,,,,,,,,
00368855,7167,,,,,,,,,,,,,,,,,,,,
00368856,2577,,,,,,,,,,,,,,,,,,,,
00368858,4579,,,,,,,,,,,,,,,,,,,,
00368868,5295,,,,,,,,,,,,,,,,,,,,
00368877,2395,,,,,,,,,,,,,,,,,,,,
00368888,4607,,,,,,,,,,,,,,,,,,,,
00368896,5276,,,,,,,,,,,,,,,,,,,,
00368906,5988,,,,,,,,,,,,,,,,,,,,
00368914,12123,,,,,,,,,,,,,,,,,,,,
00368954,3312,,,,,,,,,,,,,,,,,,,,
00368967,3378,,,,,,,,,,,,,,,,,,,,
00368969,3378,,,,,,,,,,,,,,,,,,,,
00368979,5328,,,,,,,,,,,,,,,,,,,,
00368980,7338,,,,,,,,,,,,,,,,,,,,
00368987,5793,,,,,,,,,,,,,,,,,,,,
00369047,5098,,,,,,,,,,,,,,,,,,,,
00369049,7900,,,,,,,,,,,,,,,,,,,,
00369060,12309,,,,,,,,,,,,,,,,,,,,
00369061,6804,,,,,,,,,,,,,,,,,,,,
00369111,1748,,,,,,,,,,,,,,,,,,,,
00369119,1987,,,,,,,,,,,,,,,,,,,,
00369187,3013,,,,,,,,,,,,,,,,,,,,
00369302,1946,,,,,,,,,,,,,,,,,,,,
00369333,1348,,,,,,,,,,,,,,,,,,,,
00369339,1417,,,,,,,,,,,,,,,,,,,,
00369430,6105,,,,,,,,,,,,,,,,,,,,
00369447,6000,,,,,,,,,,,,,,,,,,,,
00369452,6200,,,,,,,,,,,,,,,,,,,,
00369465,2313,,,,,,,,,,,,,,,,,,,,
00369517,7223,,,,,,,,,,,,,,,,,,,,
00369527,2427,,,,,,,,,,,,,,,,,,,,
00369558,3306,,,,,,,,,,,,,,,,,,,,
00369581,3306,,,,,,,,,,,,,,,,,,,,
00369612,3795,,,,,,,,,,,,,,,,,,,,
00369622,2640,,,,,,,,,,,,,,,,,,,,
00369623,2683,,,,,,,,,,,,,,,,,,,,
00369633,3127,,,,,,,,,,,,,,,,,,,,
00369657,2012,,,,,,,,,,,,,,,,,,,,
00369667,7664,,,,,,,,,,,,,,,,,,,,
00369702,1759,,,,,,,,,,,,,,,,,,,,
00369712,4699,,,,,,,,,,,,,,,,,,,,
00369723,2089,,,,,,,,,,,,,,,,,,,,
00369757,2015,,,,,,,,,,,,,,,,,,,,
00369767,3337,,,,,,,,,,,,,,,,,,,,
00369768,3550,,,,,,,,,,,,,,,,,,,,
00369776,2500,,,,,,,,,,,,,,,,,,,,
00369780,3009,,,,,,,,,,,,,,,,,,,,
00369783,3164,,,,,,,,,,,,,,,,,,,,
00369800,3489,,,,,,,,,,,,,,,,,,,,
00369811,3583,,,,,,,,,,,,,,,,,,,,
00369837,2762,,,,,,,,,,,,,,,,,,,,
00369845,3969,,,,,,,,,,,,,,,,,,,,
00369848,4308,,,,,,,,,,,,,,,,,,,,
00369862,2980,,,,,,,,,,,,,,,,,,,,
00369889,3095,,,,,,,,,,,,,,,,,,,,
00369949,3042,,,,,,,,,,,,,,,,,,,,
00369965,1511,,,,,,,,,,,,,,,,,,,,
00370023,2799,,,,,,,,,,,,,,,,,,,,
00370034,3774,,,,,,,,,,,,,,,,,,,,
00370037,3385,,,,,,,,,,,,,,,,,,,,
00370068,2243,,,,,,,,,,,,,,,,,,,,
00370096,4768,,,,,,,,,,,,,,,,,,,,
00370099,5342,,,,,,,,,,,,,,,,,,,,
00370102,5242,,,,,,,,,,,,,,,,,,,,
00370122,3308,,,,,,,,,,,,,,,,,,,,
00370128,2062,,,,,,,,,,,,,,,,,,,,
00370144,1787,,,,,,,,,,,,,,,,,,,,
00370180,2985,,,,,,,,,,,,,,,,,,,,
00370197,2690,,,,,,,,,,,,,,,,,,,,
00370230,3711,,,,,,,,,,,,,,,,,,,,
00370255,2024,,,,,,,,,,,,,,,,,,,,
00370315,3686,,,,,,,,,,,,,,,,,,,,
00370333,1869,,,,,,,,,,,,,,,,,,,,
00370348,2295,,,,,,,,,,,,,,,,,,,,
00370376,3367,,,,,,,,,,,,,,,,,,,,
00370377,2235,,,,,,,,,,,,,,,,,,,,
00370398,1668,,,,,,,,,,,,,,,,,,,,
00370404,4459,,,,,,,,,,,,,,,,,,,,
00370405,3818,,,,,,,,,,,,,,,,,,,,
00370428,1733,,,,,,,,,,,,,,,,,,,,
00370442,2881,,,,,,,,,,,,,,,,,,,,
00370450,1750,,,,,,,,,,,,,,,,,,,,
00370509,2349,,,,,,,,,,,,,,,,,,,,
00370532,1350,,,,,,,,,,,,,,,,,,,,
00370540,4512,,,,,,,,,,,,,,,,,,,,
00370548,2188,,,,,,,,,,,,,,,,,,,,
00370592,6319,,,,,,,,,,,,,,,,,,,,
00370649,1941,,,,,,,,,,,,,,,,,,,,
00370684,2953,,,,,,,,,,,,,,,,,,,,
00370713,2089,,,,,,,,,,,,,,,,,,,,
00370745,2089,,,,,,,,,,,,,,,,,,,,
00370776,3185,,,,,,,,,,,,,,,,,,,,
00370779,3800,,,,,,,,,,,,,,,,,,,,
00370780,2514,,,,,,,,,,,,,,,,,,,,
00370806,1535,,,,,,,,,,,,,,,,,,,,
00370838,4249,,,,,,,,,,,,,,,,,,,,
00370846,3024,,,,,,,,,,,,,,,,,,,,
00370895,7378,,,,,,,,,,,,,,,,,,,,
00385094,9585,,,,,,,,,,,,,,,,,,,,
00385719,30173,,,,,,,,,,,,,,,,,,,,
00371039,3437,,,,,,,,,,,,,,,,,,,,
00371077,3818,,,,,,,,,,,,,,,,,,,,
00371079,2750,,,,,,,,,,,,,,,,,,,,
00385797,3200,,,,,,,,,,,,,,,,,,,,
00371135,4900,,,,,,,,,,,,,,,,,,,,
00371207,6000,,,,,,,,,,,,,,,,,,,,
00371269,1210,,,,,,,,,,,,,,,,,,,,
00371283,1822,,,,,,,,,,,,,,,,,,,,
00371326,1576,,,,,,,,,,,,,,,,,,,,
00371340,3068,,,,,,,,,,,,,,,,,,,,
00371342,1526,,,,,,,,,,,,,,,,,,,,
00371351,2509,,,,,,,,,,,,,,,,,,,,
00371375,1908,,,,,,,,,,,,,,,,,,,,
00371384,1504,,,,,,,,,,,,,,,,,,,,
00371399,1976,,,,,,,,,,,,,,,,,,,,
00371403,4345,,,,,,,,,,,,,,,,,,,,
00386314,3800,,,,,,,,,,,,,,,,,,,,
00386334,26584,,,,,,,,,,,,,,,,,,,,
00399071,2954,,,,,,,,,,,,,,,,,,,,
00371537,5366,,,,,,,,,,,,,,,,,,,,
00371538,4001,,,,,,,,,,,,,,,,,,,,
00371544,3198,,,,,,,,,,,,,,,,,,,,
00371635,2431,,,,,,,,,,,,,,,,,,,,
00371645,3297,,,,,,,,,,,,,,,,,,,,
00386393,6233,,,,,,,,,,,,,,,,,,,,
00371687,1095,,,,,,,,,,,,,,,,,,,,
00371714,3924,,,,,,,,,,,,,,,,,,,,
00396780,4157,,,,,,,,,,,,,,,,,,,,
00371729,3604,,,,,,,,,,,,,,,,,,,,
00371730,6858,,,,,,,,,,,,,,,,,,,,
00371738,4290,,,,,,,,,,,,,,,,,,,,
00371793,2598,,,,,,,,,,,,,,,,,,,,
00371802,2649,,,,,,,,,,,,,,,,,,,,
00371807,4327,,,,,,,,,,,,,,,,,,,,
00371816,3503,,,,,,,,,,,,,,,,,,,,
00371824,4386,,,,,,,,,,,,,,,,,,,,
00371846,5330,,,,,,,,,,,,,,,,,,,,
00371849,2300,,,,,,,,,,,,,,,,,,,,
00371856,5437,,,,,,,,,,,,,,,,,,,,
00371857,7509,,,,,,,,,,,,,,,,,,,,
00371858,912,,,,,,,,,,,,,,,,,,,,
00371870,2981,,,,,,,,,,,,,,,,,,,,
00371871,3332,,,,,,,,,,,,,,,,,,,,
00371906,1663,,,,,,,,,,,,,,,,,,,,
00371907,3345,,,,,,,,,,,,,,,,,,,,
00371923,3563,,,,,,,,,,,,,,,,,,,,
00371925,1935,,,,,,,,,,,,,,,,,,,,
00371931,1513,,,,,,,,,,,,,,,,,,,,
00371959,4958,,,,,,,,,,,,,,,,,,,,
00371960,5062,,,,,,,,,,,,,,,,,,,,
00371964,5681,,,,,,,,,,,,,,,,,,,,
00372015,2480,,,,,,,,,,,,,,,,,,,,
00372018,2367,,,,,,,,,,,,,,,,,,,,
00372021,2149,,,,,,,,,,,,,,,,,,,,
00372033,1047,,,,,,,,,,,,,,,,,,,,
00372175,5361,,,,,,,,,,,,,,,,,,,,
00372234,7088,,,,,,,,,,,,,,,,,,,,
00386453,6619,,,,,,,,,,,,,,,,,,,,
00387602,3317,,,,,,,,,,,,,,,,,,,,
00372396,2509,,,,,,,,,,,,,,,,,,,,
00372402,8902,,,,,,,,,,,,,,,,,,,,
00372500,4645,,,,,,,,,,,,,,,,,,,,
00372628,3483,,,,,,,,,,,,,,,,,,,,
00372683,3864,,,,,,,,,,,,,,,,,,,,
00372744,5965,,,,,,,,,,,,,,,,,,,,
00372766,1741,,,,,,,,,,,,,,,,,,,,
00372827,4773,,,,,,,,,,,,,,,,,,,,
00372835,5700,,,,,,,,,,,,,,,,,,,,
00372845,5200,,,,,,,,,,,,,,,,,,,,
00372876,6400,,,,,,,,,,,,,,,,,,,,
00372991,4726,,,,,,,,,,,,,,,,,,,,
00373014,2770,,,,,,,,,,,,,,,,,,,,
00373022,3851,,,,,,,,,,,,,,,,,,,,
00373037,3318,,,,,,,,,,,,,,,,,,,,
00373049,3644,,,,,,,,,,,,,,,,,,,,
00373055,3268,,,,,,,,,,,,,,,,,,,,
00373062,2552,,,,,,,,,,,,,,,,,,,,
00373109,3410,,,,,,,,,,,,,,,,,,,,
00373168,4271,,,,,,,,,,,,,,,,,,,,
00373194,4398,,,,,,,,,,,,,,,,,,,,
00373196,3987,,,,,,,,,,,,,,,,,,,,
00373211,4261,,,,,,,,,,,,,,,,,,,,
00373238,2076,,,,,,,,,,,,,,,,,,,,
00373253,6800,,,,,,,,,,,,,,,,,,,,
00373283,4509,,,,,,,,,,,,,,,,,,,,
00373310,9760,,,,,,,,,,,,,,,,,,,,
00373318,5703,,,,,,,,,,,,,,,,,,,,
00373319,5259,,,,,,,,,,,,,,,,,,,,
00373339,2900,,,,,,,,,,,,,,,,,,,,
00373358,6580,,,,,,,,,,,,,,,,,,,,
00373359,7889,,,,,,,,,,,,,,,,,,,,
00373382,3572,,,,,,,,,,,,,,,,,,,,
00373392,3045,,,,,,,,,,,,,,,,,,,,
00373403,3053,,,,,,,,,,,,,,,,,,,,
00373422,2748,,,,,,,,,,,,,,,,,,,,
00373446,8417,,,,,,,,,,,,,,,,,,,,
00373499,14581,,,,,,,,,,,,,,,,,,,,
00373504,4156,,,,,,,,,,,,,,,,,,,,
00373540,3845,,,,,,,,,,,,,,,,,,,,
00373550,3366,,,,,,,,,,,,,,,,,,,,
00373586,4256,,,,,,,,,,,,,,,,,,,,
00373665,9518,,,,,,,,,,,,,,,,,,,,
00373756,6900,,,,,,,,,,,,,,,,,,,,
00387558,3335,,,,,,,,,,,,,,,,,,,,
00387589,3682,,,,,,,,,,,,,,,,,,,,
00373811,2500,,,,,,,,,,,,,,,,,,,,
00373812,1930,,,,,,,,,,,,,,,,,,,,
00373819,3460,,,,,,,,,,,,,,,,,,,,
00373821,5714,,,,,,,,,,,,,,,,,,,,
00373935,4900,,,,,,,,,,,,,,,,,,,,
00373965,37385,,,,,,,,,,,,,,,,,,,,
00374029,1747,,,,,,,,,,,,,,,,,,,,
00374042,4900,,,,,,,,,,,,,,,,,,,,
00374056,2500,,,,,,,,,,,,,,,,,,,,
00374082,3008,,,,,,,,,,,,,,,,,,,,
00374106,3051,,,,,,,,,,,,,,,,,,,,
00374234,2800,,,,,,,,,,,,,,,,,,,,
00374248,2645,,,,,,,,,,,,,,,,,,,,
00374250,3913,,,,,,,,,,,,,,,,,,,,
00387985,2644,,,,,,,,,,,,,,,,,,,,
00388090,4228,,,,,,,,,,,,,,,,,,,,
00388114,5200,,,,,,,,,,,,,,,,,,,,
00374349,4697,,,,,,,,,,,,,,,,,,,,
00374455,3479,,,,,,,,,,,,,,,,,,,,
00374487,18241,,,,,,,,,,,,,,,,,,,,
00374512,16276,,,,,,,,,,,,,,,,,,,,
00374513,15359,,,,,,,,,,,,,,,,,,,,
00374531,4808,,,,,,,,,,,,,,,,,,,,
00374534,3500,,,,,,,,,,,,,,,,,,,,
00374551,5754,,,,,,,,,,,,,,,,,,,,
00374556,4054,,,,,,,,,,,,,,,,,,,,
00374562,55313,,,,,,,,,,,,,,,,,,,,
00374575,70633,,,,,,,,,,,,,,,,,,,,
00374589,2858,,,,,,,,,,,,,,,,,,,,
00374611,6000,,,,,,,,,,,,,,,,,,,,
00374616,4580,,,,,,,,,,,,,,,,,,,,
00374623,6322,,,,,,,,,,,,,,,,,,,,
00374625,1481,,,,,,,,,,,,,,,,,,,,
00374646,9343,,,,,,,,,,,,,,,,,,,,
00374648,9194,,,,,,,,,,,,,,,,,,,,
00374651,4906,,,,,,,,,,,,,,,,,,,,
00374664,9306,,,,,,,,,,,,,,,,,,,,
00374675,3009,,,,,,,,,,,,,,,,,,,,
00374681,4632,,,,,,,,,,,,,,,,,,,,
00374784,2979,,,,,,,,,,,,,,,,,,,,
00374819,5925,,,,,,,,,,,,,,,,,,,,
00374859,3784,,,,,,,,,,,,,,,,,,,,
00374892,13725,,,,,,,,,,,,,,,,,,,,
00374904,13833,,,,,,,,,,,,,,,,,,,,
00374952,2541,,,,,,,,,,,,,,,,,,,,
00375048,6046,,,,,,,,,,,,,,,,,,,,
00375115,2145,,,,,,,,,,,,,,,,,,,,
00375168,3741,,,,,,,,,,,,,,,,,,,,
00375194,3978,,,,,,,,,,,,,,,,,,,,
00375230,3812,,,,,,,,,,,,,,,,,,,,
00375256,4454,,,,,,,,,,,,,,,,,,,,
00375317,2387,,,,,,,,,,,,,,,,,,,,
00375327,2952,,,,,,,,,,,,,,,,,,,,
00375329,3307,,,,,,,,,,,,,,,,,,,,
00375337,2370,,,,,,,,,,,,,,,,,,,,
00375380,3616,,,,,,,,,,,,,,,,,,,,
00375395,4258,,,,,,,,,,,,,,,,,,,,
00375417,2258,,,,,,,,,,,,,,,,,,,,
00375428,4274,,,,,,,,,,,,,,,,,,,,
00375448,10252,,,,,,,,,,,,,,,,,,,,
00375449,6900,,,,,,,,,,,,,,,,,,,,
00375458,9182,,,,,,,,,,,,,,,,,,,,
00375485,13262,,,,,,,,,,,,,,,,,,,,
00375528,3706,,,,,,,,,,,,,,,,,,,,
00375554,10229,,,,,,,,,,,,,,,,,,,,
00375556,5200,,,,,,,,,,,,,,,,,,,,
00375574,3497,,,,,,,,,,,,,,,,,,,,
00375575,12145,,,,,,,,,,,,,,,,,,,,
00375601,4430,,,,,,,,,,,,,,,,,,,,
00389834,26658,,,,,,,,,,,,,,,,,,,,
00389872,3450,,,,,,,,,,,,,,,,,,,,
00389875,29945,,,,,,,,,,,,,,,,,,,,
00375732,8334,,,,,,,,,,,,,,,,,,,,
00390004,5730,,,,,,,,,,,,,,,,,,,,
00375881,4910,,,,,,,,,,,,,,,,,,,,
00375894,4575,,,,,,,,,,,,,,,,,,,,
00375911,3110,,,,,,,,,,,,,,,,,,,,
00375983,3035,,,,,,,,,,,,,,,,,,,,
00375993,19838,,,,,,,,,,,,,,,,,,,,
00376084,5163,,,,,,,,,,,,,,,,,,,,
00376085,2420,,,,,,,,,,,,,,,,,,,,
00376089,5900,,,,,,,,,,,,,,,,,,,,
00376103,6510,,,,,,,,,,,,,,,,,,,,
00376109,4124,,,,,,,,,,,,,,,,,,,,
00376126,3879,,,,,,,,,,,,,,,,,,,,
00376139,3773,,,,,,,,,,,,,,,,,,,,
00376149,3800,,,,,,,,,,,,,,,,,,,,
00376163,3300,,,,,,,,,,,,,,,,,,,,
00376185,3148,,,,,,,,,,,,,,,,,,,,
00376218,4492,,,,,,,,,,,,,,,,,,,,
00376235,4400,,,,,,,,,,,,,,,,,,,,
00376317,4081,,,,,,,,,,,,,,,,,,,,
00376336,4836,,,,,,,,,,,,,,,,,,,,
00376338,1833,,,,,,,,,,,,,,,,,,,,
00376350,3781,,,,,,,,,,,,,,,,,,,,
00376368,8514,,,,,,,,,,,,,,,,,,,,
00376402,3906,,,,,,,,,,,,,,,,,,,,
00376408,4046,,,,,,,,,,,,,,,,,,,,
00376411,52466,,,,,,,,,,,,,,,,,,,,
00376419,2003,,,,,,,,,,,,,,,,,,,,
00376624,6615,,,,,,,,,,,,,,,,,,,,
00376628,5191,,,,,,,,,,,,,,,,,,,,
00376633,5260,,,,,,,,,,,,,,,,,,,,
00376648,4700,,,,,,,,,,,,,,,,,,,,
00376652,4700,,,,,,,,,,,,,,,,,,,,
00376683,4500,,,,,,,,,,,,,,,,,,,,
00376688,3400,,,,,,,,,,,,,,,,,,,,
00376695,3400,,,,,,,,,,,,,,,,,,,,
00376701,4000,,,,,,,,,,,,,,,,,,,,
00376713,5860,,,,,,,,,,,,,,,,,,,,
00376744,5916,,,,,,,,,,,,,,,,,,,,
00376768,3116,,,,,,,,,,,,,,,,,,,,
00376775,6795,,,,,,,,,,,,,,,,,,,,
00376797,5247,,,,,,,,,,,,,,,,,,,,
00376850,2832,,,,,,,,,,,,,,,,,,,,
00377039,18729,,,,,,,,,,,,,,,,,,,,
00377169,5779,,,,,,,,,,,,,,,,,,,,
00377184,4600,,,,,,,,,,,,,,,,,,,,
00377201,3900,,,,,,,,,,,,,,,,,,,,
00377207,7331,,,,,,,,,,,,,,,,,,,,
00377215,3700,,,,,,,,,,,,,,,,,,,,
00377240,3798,,,,,,,,,,,,,,,,,,,,
00377250,3539,,,,,,,,,,,,,,,,,,,,
00377255,3511,,,,,,,,,,,,,,,,,,,,
00377267,9433,,,,,,,,,,,,,,,,,,,,
00377287,3647,,,,,,,,,,,,,,,,,,,,
00377303,3798,,,,,,,,,,,,,,,,,,,,
00377434,3933,,,,,,,,,,,,,,,,,,,,
00377459,12246,,,,,,,,,,,,,,,,,,,,
00377508,3011,,,,,,,,,,,,,,,,,,,,
00377522,7271,,,,,,,,,,,,,,,,,,,,
00377729,9341,,,,,,,,,,,,,,,,,,,,
00377785,5804,,,,,,,,,,,,,,,,,,,,
00377793,5101,,,,,,,,,,,,,,,,,,,,
00377794,5885,,,,,,,,,,,,,,,,,,,,
00378072,5418,,,,,,,,,,,,,,,,,,,,
00378080,5360,,,,,,,,,,,,,,,,,,,,
00378091,4372,,,,,,,,,,,,,,,,,,,,
00378097,2098,,,,,,,,,,,,,,,,,,,,
00378101,2273,,,,,,,,,,,,,,,,,,,,
00378149,7434,,,,,,,,,,,,,,,,,,,,
00378175,5790,,,,,,,,,,,,,,,,,,,,
00378189,5774,,,,,,,,,,,,,,,,,,,,
00378198,7154,,,,,,,,,,,,,,,,,,,,
00378207,3468,,,,,,,,,,,,,,,,,,,,
00378213,7239,,,,,,,,,,,,,,,,,,,,
00378250,3151,,,,,,,,,,,,,,,,,,,,
00378273,12150,,,,,,,,,,,,,,,,,,,,
00378329,2610,,,,,,,,,,,,,,,,,,,,
00378361,4708,,,,,,,,,,,,,,,,,,,,
00378400,3484,,,,,,,,,,,,,,,,,,,,
00378449,4516,,,,,,,,,,,,,,,,,,,,
00378470,2253,,,,,,,,,,,,,,,,,,,,
00378472,4075,,,,,,,,,,,,,,,,,,,,
00378497,2726,,,,,,,,,,,,,,,,,,,,
00378512,7973,,,,,,,,,,,,,,,,,,,,
00378516,3626,,,,,,,,,,,,,,,,,,,,
00378530,2179,,,,,,,,,,,,,,,,,,,,
00378538,2179,,,,,,,,,,,,,,,,,,,,
00378580,6614,,,,,,,,,,,,,,,,,,,,
00378586,6810,,,,,,,,,,,,,,,,,,,,
00378605,5578,,,,,,,,,,,,,,,,,,,,
00378606,4653,,,,,,,,,,,,,,,,,,,,
00378643,5282,,,,,,,,,,,,,,,,,,,,
00378704,3942,,,,,,,,,,,,,,,,,,,,
00378752,3869,,,,,,,,,,,,,,,,,,,,
00378762,7279,,,,,,,,,,,,,,,,,,,,
00378773,2629,,,,,,,,,,,,,,,,,,,,
00378888,3811,,,,,,,,,,,,,,,,,,,,
00378891,2513,,,,,,,,,,,,,,,,,,,,
00378897,3939,,,,,,,,,,,,,,,,,,,,
00378899,2551,,,,,,,,,,,,,,,,,,,,
00378942,18309,,,,,,,,,,,,,,,,,,,,
00378966,12465,,,,,,,,,,,,,,,,,,,,
00378997,8658,,,,,,,,,,,,,,,,,,,,
00379051,14386,,,,,,,,,,,,,,,,,,,,
00379054,2580,,,,,,,,,,,,,,,,,,,,
00379068,2392,,,,,,,,,,,,,,,,,,,,
00379070,2801,,,,,,,,,,,,,,,,,,,,
00379072,5830,,,,,,,,,,,,,,,,,,,,
00379076,2418,,,,,,,,,,,,,,,,,,,,
00379079,5092,,,,,,,,,,,,,,,,,,,,
00379080,2496,,,,,,,,,,,,,,,,,,,,
